PacketCounter;SampleTimeFine;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;StatusWord;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z;tv_sec;tv_usec
475145;484321.419;484304419;2016;9;30;14;31;44.419;16;0;3.087;2.335;10.651;53.943823;15.268376;-19.023057;0;0;0;-9.752;16.449;-0.547;48.41806;-4.473265;90.495;1.195;-0.379;-0.466;;
475165;484321.439;484304439;2016;9;30;14;31;44.439;16;0;3.167;3.526;10.747;76.782056;14.523188;-35.476115;0;0;0;-11.374;16.063;-1.2;48.41806;-4.473265;90.491;1.205;-0.346;-0.423;;
475185;484321.459;484304459;2016;9;30;14;31;44.459;16;0;1.558;3.214;9.926;50.392999;11.337081;-27.908402;0;0;0;-12.172;15.778;-1.553;48.418061;-4.473265;90.482;1.189;-0.316;-0.396;;
475205;484321.48;484304480;2016;9;30;14;31;44.48;16;0;1.41;3.337;10.557;6.650002;10.215964;-4.906736;0;0;0;-11.975;15.538;-1.479;48.418061;-4.473265;90.472;1.17;-0.288;-0.373;;
475225;484321.5;484304500;2016;9;30;14;31;44.5;16;0;2.336;4.407;12.219;-26.714834;12.078515;7.51804;0;0;0;-11.466;15.491;-1.192;48.418061;-4.473265;90.472;1.155;-0.247;-0.319;;
475245;484321.519;484304519;2016;9;30;14;31;44.519;16;0;1.654;4.117;11.849;-1.964495;-12.385009;26.275779;0;0;0;-11.579;16.072;-0.611;48.418061;-4.473265;90.471;1.136;-0.218;-0.273;;
475265;484321.539;484304539;2016;9;30;14;31;44.539;16;0;1.701;2.942;10.095;31.317681;-38.087949;38.256801;0;0;0;-12.007;16.951;-0.058;48.418062;-4.473265;90.471;1.118;-0.217;-0.275;;
475285;484321.559;484304559;2016;9;30;14;31;44.559;16;0;2.815;2.979;9.274;23.281975;-29.966031;30.314951;0;0;0;-12.165;17.539;-359.631;48.418062;-4.473265;90.472;1.102;-0.21;-0.272;;
475305;484321.579;484304579;2016;9;30;14;31;44.579;16;0;3.129;2.344;9.087;-9.294198;-13.646347;19.046838;0;0;0;-11.66;17.768;-359.337;48.418062;-4.473265;90.473;1.098;-0.208;-0.274;;
475325;484321.6;484304600;2016;9;30;14;31;44.6;16;0;2.783;2.25;9.318;-36.121408;-1.865774;14.319186;0;0;0;-10.743;17.86;-358.983;48.418062;-4.473265;90.474;1.095;-0.204;-0.274;;
475345;484321.62;484304620;2016;9;30;14;31;44.62;16;0;2.369;2.02;9.41;-43.836492;-1.53575;22.837762;0;0;0;-9.771;17.952;-358.473;48.418062;-4.473264;90.475;1.083;-0.212;-0.269;;
475365;484321.639;484304639;2016;9;30;14;31;44.639;16;0;2.624;1.263;9.538;-35.374226;2.026712;26.196506;0;0;0;-8.999;17.906;-357.941;48.418063;-4.473264;90.476;1.072;-0.22;-0.261;;
475385;484321.659;484304659;2016;9;30;14;31;44.659;16;0;2.985;0.916;9.844;-18.963807;13.355632;16.156135;0;0;0;-8.732;17.595;-357.77;48.418063;-4.473264;90.481;1.075;-0.237;-0.24;;
475405;484321.679;484304679;2016;9;30;14;31;44.679;16;0;3.147;0.698;9.759;-2.439797;18.822898;-12.384257;0;0;0;-8.786;17.18;-358.142;48.418063;-4.473264;90.486;1.081;-0.244;-0.218;;
475425;484321.699;484304699;2016;9;30;14;31;44.699;16;0;2.997;1.108;9.465;-6.249992;13.996222;-30.046969;0;0;0;-8.787;16.861;-358.714;48.418063;-4.473264;90.487;1.081;-0.239;-0.216;;
475445;484321.72;484304720;2016;9;30;14;31;44.72;16;0;2.494;1.162;8.924;-12.604081;6.142276;-22.320543;0;0;0;-8.61;16.779;-359.04;48.418063;-4.473264;90.489;1.079;-0.239;-0.218;;
475465;484321.74;484304740;2016;9;30;14;31;44.74;16;0;2.559;0.607;8.18;-16.242863;-8.223357;-7.127454;0;0;0;-8.296;17.05;-359.173;48.418064;-4.473264;90.49;1.072;-0.26;-0.253;;
475485;484321.759;484304759;2016;9;30;14;31;44.759;16;0;2.677;-0.046;7.538;-20.91046;-23.81265;-1.35626;0;0;0;-7.934;17.595;-359.26;48.418064;-4.473264;90.491;1.064;-0.281;-0.293;;
475505;484321.779;484304779;2016;9;30;14;31;44.779;16;0;2.356;-0.016;7.236;-13.105332;-29.51086;-1.782612;0;0;0;-7.856;18.087;-359.5;48.418064;-4.473264;90.49;1.053;-0.3;-0.342;;
475525;484321.799;484304799;2016;9;30;14;31;44.799;16;0;2.803;0.279;7.256;-1.914412;-19.275499;-19.585214;0;0;0;-8.035;18.324;-0.049;48.418064;-4.473264;90.489;1.046;-0.314;-0.387;;
475545;484321.819;484304819;2016;9;30;14;31;44.819;16;0;2.93;0.761;7.314;2.322328;-11.301197;-28.478559;0;0;0;-8.239;18.48;-0.693;48.418064;-4.473264;90.487;1.036;-0.314;-0.431;;
475565;484321.84;484304840;2016;9;30;14;31;44.84;16;0;2.316;0.857;7.014;-8.997683;-16.330067;-27.818734;0;0;0;-8.082;18.766;-1.186;48.418065;-4.473264;90.485;1.024;-0.315;-0.479;;
475585;484321.86;484304860;2016;9;30;14;31;44.86;16;0;1.813;0.714;7.253;-24.757201;-16.684726;-8.077347;0;0;0;-7.602;19.039;-1.267;48.418065;-4.473264;90.486;0.993;-0.324;-0.512;;
475605;484321.879;484304879;2016;9;30;14;31;44.879;16;0;1.871;0.534;7.885;-24.103418;-8.681961;3.283063;0;0;0;-7.245;19.101;-1.285;48.418065;-4.473264;90.486;0.964;-0.334;-0.54;;
475625;484321.899;484304899;2016;9;30;14;31;44.899;16;0;1.857;0.825;8.796;-3.798123;6.785495;-10.152448;0;0;0;-7.488;18.843;-1.627;48.418065;-4.473264;90.481;0.944;-0.334;-0.537;;
475645;484321.919;484304919;2016;9;30;14;31;44.919;16;0;2.039;1.062;9.238;17.454135;13.648678;-30.717632;0;0;0;-7.987;18.514;-2.359;48.418065;-4.473263;90.476;0.925;-0.33;-0.534;;
475665;484321.939;484304939;2016;9;30;14;31;44.939;16;0;1.955;1.198;9.367;-3.34945;6.337875;-41.598488;0;0;0;-7.761;18.305;-3.08;48.418066;-4.473263;90.471;0.902;-0.317;-0.517;;
475685;484321.959;484304959;2016;9;30;14;31;44.959;16;0;1.447;1.267;10.436;-51.053396;6.070735;-19.766552;0;0;0;-6.785;18.122;-3.26;48.418066;-4.473263;90.466;0.875;-0.307;-0.503;;
475705;484321.98;484304980;2016;9;30;14;31;44.98;16;0;1.297;1.316;11.584;-37.662841;9.27015;1.055978;0;0;0;-6.537;17.997;-3.288;48.418066;-4.473263;90.462;0.862;-0.29;-0.453;;
475725;484322;484305000;2016;9;30;14;31;45;16;0;2.939;2.096;11.926;31.809147;-2.895721;-9.335169;0;0;0;-7.63;18.248;-3.528;48.418066;-4.473263;90.458;0.848;-0.281;-0.402;;
475745;484322.019;484305019;2016;9;30;14;31;45.019;16;0;3.547;2.085;10.141;66.518386;-36.617897;-10.004719;0;0;0;-8.902;19.119;-3.864;48.418066;-4.473263;90.455;0.839;-0.275;-0.416;;
475765;484322.039;484305039;2016;9;30;14;31;45.039;16;0;2.608;1.799;7.949;37.78825;-52.711165;-4.844811;0;0;0;-9.46;20.113;-3.892;48.418066;-4.473263;90.453;0.828;-0.269;-0.434;;
475785;484322.059;484305059;2016;9;30;14;31;45.059;16;0;2.422;1.207;6.58;10.516544;-40.604126;21.46917;0;0;0;-9.103;20.776;-3.418;48.418067;-4.473263;90.435;0.801;-0.287;-0.494;;
475805;484322.079;484305079;2016;9;30;14;31;45.079;16;0;2.699;0.56;6.896;-41.499154;-6.274234;33.393345;0;0;0;-7.89;20.644;-2.796;48.418067;-4.473263;90.417;0.78;-0.297;-0.547;;
475825;484322.1;484305100;2016;9;30;14;31;45.1;16;0;3.292;0.491;9.177;-52.362057;36.067753;11.603408;0;0;0;-7.195;19.75;-2.816;48.418067;-4.473263;90.412;0.78;-0.298;-0.518;;
475845;484322.12;484305120;2016;9;30;14;31;45.12;16;0;2.714;0.908;10.802;3.244369;47.967442;-40.028228;0;0;0;-7.987;18.794;-3.947;48.418067;-4.473263;90.407;0.784;-0.295;-0.484;;
475865;484322.139;484305139;2016;9;30;14;31;45.139;16;0;2.376;1.711;10.646;38.347055;23.776927;-84.837684;0;0;0;-9.281;18.235;-5.702;48.418067;-4.473263;90.402;0.773;-0.26;-0.462;;
475885;484322.159;484305159;2016;9;30;14;31;45.159;16;0;1.626;2.549;9.312;27.803759;4.459148;-76.380639;0;0;0;-10.18;17.929;-6.948;48.418067;-4.473263;90.398;0.757;-0.232;-0.445;;
475905;484322.179;484305179;2016;9;30;14;31;45.179;16;0;1.41;2.877;8.225;19.314091;9.316831;-40.034232;0;0;0;-10.519;17.505;-7.466;48.418068;-4.473263;90.393;0.74;-0.207;-0.456;;
475925;484322.199;484305199;2016;9;30;14;31;45.199;16;0;2.17;2.588;8.322;-7.150872;25.952197;-10.559231;0;0;0;-10.294;16.893;-7.503;48.418068;-4.473263;90.389;0.723;-0.184;-0.465;;
475945;484322.22;484305220;2016;9;30;14;31;45.22;16;0;2.452;2.194;9.231;-16.384966;31.374607;-7.465329;0;0;0;-10.146;16.338;-7.626;48.418068;-4.473263;90.383;0.719;-0.171;-0.457;;
475965;484322.24;484305240;2016;9;30;14;31;45.24;16;0;2.359;2.109;9.342;5.378591;13.527264;-17.439204;0;0;0;-10.428;16.125;-8.052;48.418068;-4.473262;90.378;0.713;-0.158;-0.454;;
475985;484322.259;484305259;2016;9;30;14;31;45.259;16;0;2.395;1.991;8.713;4.978674;-2.020054;-25.905779;0;0;0;-10.563;16.074;-8.516;48.418068;-4.473263;90.347;0.711;-0.149;-0.483;;
476005;484322.279;484305279;2016;9;30;14;31;45.279;16;0;2.114;1.99;8.289;-5.502151;-0.863144;-13.599678;0;0;0;-10.485;15.965;-8.684;48.418068;-4.473263;90.316;0.71;-0.142;-0.512;;
476025;484322.299;484305299;2016;9;30;14;31;45.299;16;0;2.144;1.762;8.477;-7.270899;11.678902;-5.800279;0;0;0;-10.416;15.614;-8.838;48.418069;-4.473262;90.309;0.704;-0.136;-0.517;;
476045;484322.319;484305319;2016;9;30;14;31;45.319;16;0;2.358;1.901;8.979;-2.375419;19.550834;-20.3738;0;0;0;-10.561;15.206;-9.335;48.418069;-4.473262;90.303;0.699;-0.127;-0.522;;
476065;484322.34;484305340;2016;9;30;14;31;45.34;16;0;1.885;2.351;8.884;4.88541;6.200317;-37.025165;0;0;0;-10.911;15.043;-10.094;48.418069;-4.473262;90.297;0.684;-0.104;-0.536;;
476085;484322.36;484305360;2016;9;30;14;31;45.36;16;0;1.6;2.735;8.313;9.761428;-5.125489;-31.723609;0;0;0;-11.208;15.089;-10.548;48.418069;-4.473262;90.29;0.667;-0.086;-0.551;;
476105;484322.379;484305379;2016;9;30;14;31;45.379;16;0;1.564;2.573;7.72;7.935075;-8.166733;-1.92927;0;0;0;-11.363;15.304;-10.44;48.418069;-4.473262;90.282;0.647;-0.083;-0.589;;
476125;484322.399;484305399;2016;9;30;14;31;45.399;16;0;1.741;1.976;7.159;10.020234;-13.188458;18.60751;0;0;0;-11.503;15.628;-10.119;48.418069;-4.473262;90.274;0.625;-0.083;-0.628;;
476145;484322.419;484305419;2016;9;30;14;31;45.419;16;0;1.991;1.73;6.873;12.588238;-9.847516;12.879808;0;0;0;-11.687;15.696;-10.016;48.418069;-4.473262;90.265;0.618;-0.085;-0.665;;
476165;484322.439;484305439;2016;9;30;14;31;45.439;16;0;2.634;2.153;7.63;4.139743;11.41214;-4.927374;0;0;0;-11.705;15.359;-10.067;48.41807;-4.473262;90.255;0.614;-0.083;-0.697;;
476185;484322.459;484305459;2016;9;30;14;31;45.459;16;0;1.795;2.61;8.393;-2.270783;18.143585;-7.386227;0;0;0;-11.804;15.003;-10.151;48.41807;-4.473262;90.248;0.602;-0.071;-0.707;;
476205;484322.48;484305480;2016;9;30;14;31;45.48;16;0;1.321;2.725;8.49;13.730119;10.660233;-4.059135;0;0;0;-12.144;14.832;-10.122;48.41807;-4.473262;90.241;0.588;-0.065;-0.718;;
476225;484322.5;484305500;2016;9;30;14;31;45.5;16;0;1.15;2.579;8.484;21.780462;6.53687;5.62502;0;0;0;-12.599;14.751;-9.914;48.41807;-4.473262;90.23;0.568;-0.067;-0.727;;
476245;484322.519;484305519;2016;9;30;14;31;45.519;16;0;1.628;2.205;8.765;26.809792;5.105859;14.080936;0;0;0;-12.994;14.779;-9.553;48.41807;-4.473262;90.219;0.547;-0.07;-0.737;;
476265;484322.539;484305539;2016;9;30;14;31;45.539;16;0;1.61;2.218;8.974;23.118531;-4.66652;20.398925;0;0;0;-13.371;15.044;-9.181;48.41807;-4.473262;90.207;0.522;-0.083;-0.746;;
476285;484322.559;484305559;2016;9;30;14;31;45.559;16;0;1.362;2.053;8.668;22.243749;-15.108283;22.120327;0;0;0;-13.611;15.499;-8.785;48.41807;-4.473262;90.195;0.494;-0.093;-0.756;;
476305;484322.579;484305579;2016;9;30;14;31;45.579;16;0;1.44;1.581;8.488;5.418932;-18.406165;26.19583;0;0;0;-13.461;15.896;-8.318;48.418071;-4.473262;90.183;0.47;-0.117;-0.764;;
476325;484322.6;484305600;2016;9;30;14;31;45.6;16;0;1.881;1.009;8.979;-12.179546;-5.603653;25.615457;0;0;0;-12.986;16.012;-7.815;48.418071;-4.473262;90.171;0.45;-0.137;-0.77;;
476345;484322.62;484305620;2016;9;30;14;31;45.62;16;0;2.324;0.707;9.838;-21.413794;6.150166;21.777291;0;0;0;-12.509;15.934;-7.451;48.418071;-4.473262;90.158;0.441;-0.161;-0.752;;
476365;484322.639;484305639;2016;9;30;14;31;45.639;16;0;2.171;0.738;10.181;-11.445111;7.729994;6.132429;0;0;0;-12.318;15.837;-7.393;48.418071;-4.473262;90.146;0.433;-0.187;-0.734;;
476385;484322.659;484305659;2016;9;30;14;31;45.659;16;0;2.145;0.813;9.875;-8.34967;0.065756;-5.0583;0;0;0;-12.132;15.858;-7.566;48.418071;-4.473262;90.14;0.428;-0.188;-0.726;;
476405;484322.679;484305679;2016;9;30;14;31;45.679;16;0;2.225;1.033;9.417;-16.0855;-8.179364;-11.854645;0;0;0;-11.793;15.993;-7.823;48.418071;-4.473263;90.135;0.422;-0.186;-0.72;;
476425;484322.699;484305699;2016;9;30;14;31;45.699;16;0;2.137;0.935;9.17;-25.759259;-11.254857;-7.369008;0;0;0;-11.296;16.23;-7.956;48.418071;-4.473262;90.123;0.405;-0.201;-0.726;;
476445;484322.72;484305720;2016;9;30;14;31;45.72;16;0;1.981;0.718;8.869;-25.543188;-17.646424;0.663999;0;0;0;-10.852;16.619;-8.018;48.418072;-4.473262;90.11;0.385;-0.217;-0.734;;
476465;484322.74;484305740;2016;9;30;14;31;45.74;16;0;1.93;0.533;8.632;-19.728201;-20.956122;0.084491;0;0;0;-10.453;16.932;-8.105;48.418072;-4.473262;90.098;0.37;-0.236;-0.74;;
476485;484322.759;484305759;2016;9;30;14;31;45.759;16;0;2.526;0.549;9.303;-25.93757;-5.932155;-5.559249;0;0;0;-10.028;16.906;-8.407;48.418072;-4.473262;90.085;0.359;-0.251;-0.744;;
476505;484322.779;484305779;2016;9;30;14;31;45.779;16;0;2.222;1.038;9.815;-26.74197;3.189456;-32.305647;0;0;0;-9.671;16.672;-9.19;48.418072;-4.473262;90.072;0.347;-0.241;-0.731;;
476525;484322.799;484305799;2016;9;30;14;31;45.799;16;0;1.881;1.881;9.969;-32.784881;6.477155;-44.648048;0;0;0;-9.198;16.38;-10.072;48.418072;-4.473262;90.06;0.336;-0.229;-0.719;;
476545;484322.819;484305819;2016;9;30;14;31;45.819;16;0;1.254;2.21;10.186;-47.023663;11.204895;-40.794862;0;0;0;-8.316;16.047;-10.703;48.418072;-4.473262;90.047;0.31;-0.195;-0.695;;
476565;484322.84;484305840;2016;9;30;14;31;45.84;16;0;1.124;2.381;10.877;-56.257314;8.183303;-16.817591;0;0;0;-7.364;15.988;-10.876;48.418072;-4.473262;90.035;0.28;-0.166;-0.671;;
476585;484322.86;484305860;2016;9;30;14;31;45.86;16;0;0.925;2.079;10.796;-35.869483;-11.065682;1.685449;0;0;0;-6.826;16.375;-10.824;48.418072;-4.473262;90.043;0.235;-0.142;-0.639;;
476605;484322.879;484305879;2016;9;30;14;31;45.879;16;0;1.407;1.56;10.049;-14.784677;-28.727117;7.506123;0;0;0;-6.489;17.039;-10.758;48.418072;-4.473262;90.051;0.188;-0.121;-0.606;;
476625;484322.899;484305899;2016;9;30;14;31;45.899;16;0;0.917;1.691;8.903;-20.033452;-30.399717;4.985098;0;0;0;-6.068;17.391;-10.696;48.418072;-4.473262;90.039;0.151;-0.103;-0.603;;
476645;484322.919;484305919;2016;9;30;14;31;45.919;16;0;1.453;1.832;9.81;-24.356987;9.305562;9.793823;0;0;0;-5.447;17.04;-10.389;48.418072;-4.473262;90.028;0.122;-0.083;-0.597;;
476665;484322.939;484305939;2016;9;30;14;31;45.939;16;0;1.448;1.722;10.891;-25.925846;16.820002;18.030115;0;0;0;-4.861;17.057;-9.913;48.418072;-4.473262;90.018;0.097;-0.072;-0.571;;
476685;484322.959;484305959;2016;9;30;14;31;45.959;16;0;1.596;1.064;10.423;-20.404167;-22.247924;30.350188;0;0;0;-4.187;17.695;-9.263;48.418072;-4.473262;90.007;0.065;-0.06;-0.546;;
476705;484322.98;484305980;2016;9;30;14;31;45.98;16;0;2.725;0.102;9.467;-33.735571;-35.2048;34.059148;0;0;0;-3.236;18.419;-8.664;48.418072;-4.473262;89.997;0.052;-0.068;-0.555;;
476725;484323;484306000;2016;9;30;14;31;46;16;0;2.773;-0.303;8.546;-42.557635;-29.867167;22.861507;0;0;0;-2.332;18.869;-8.357;48.418072;-4.473262;89.986;0.042;-0.075;-0.563;;
476745;484323.019;484306019;2016;9;30;14;31;46.019;16;0;2.875;-0.462;8.075;-34.351074;-8.379983;2.081093;0;0;0;-1.698;18.856;-8.529;48.418072;-4.473262;89.976;0.032;-0.083;-0.581;;
476765;484323.039;484306039;2016;9;30;14;31;46.039;16;0;2.45;-0.429;8.456;-39.209729;11.911138;-23.400409;0;0;0;-0.972;18.374;-9.113;48.418072;-4.473262;89.965;0.028;-0.088;-0.599;;
476785;484323.059;484306059;2016;9;30;14;31;46.059;16;0;2.325;0.439;9.242;-48.66741;45.094593;-34.934116;0;0;0;-0.38;17.285;-9.833;48.418072;-4.473262;89.974;0.016;-0.062;-0.573;;
476805;484323.079;484306079;2016;9;30;14;31;46.079;16;0;1.872;0.978;10.283;-28.109283;63.816657;-33.205856;0;0;0;-0.062;16.121;-10.457;48.418072;-4.473262;89.982;0.003;-0.041;-0.547;;
476825;484323.1;484306100;2016;9;30;14;31;46.1;16;0;1.842;1.397;10.193;-19.107266;36.561723;-21.520721;0;0;0;0.072;15.709;-10.762;48.418072;-4.473262;89.972;-0.011;-0.018;-0.547;;
476845;484323.12;484306120;2016;9;30;14;31;46.12;16;0;1.731;0.944;8.794;2.276362;-4.21089;-2.38698;0;0;0;0.094;15.935;-10.705;48.418072;-4.473262;89.961;-0.031;0.004;-0.547;;
476865;484323.139;484306139;2016;9;30;14;31;46.139;16;0;1.858;0.032;8.132;-11.972597;-12.232715;8.099599;0;0;0;0.478;16.054;-10.524;48.418072;-4.473262;89.95;-0.04;0.006;-0.559;;
476885;484323.159;484306159;2016;9;30;14;31;46.159;16;0;2.642;-0.383;9.174;-16.674706;-1.817584;8.873735;0;0;0;0.49;16.121;-10.498;48.418072;-4.473262;89.938;-0.048;0.005;-0.571;;
476905;484323.179;484306179;2016;9;30;14;31;46.179;16;0;2.618;0.965;9.547;36.379059;-5.858629;-19.626615;0;0;0;-0.669;16.127;-11.109;48.418072;-4.473262;89.927;-0.046;0.024;-0.579;;
476925;484323.199;484306199;2016;9;30;14;31;46.199;16;0;3.139;2.03;8.49;57.231009;6.408577;-35.029025;0;0;0;-1.803;15.846;-11.765;48.418072;-4.473262;89.916;-0.042;0.043;-0.589;;
476945;484323.22;484306220;2016;9;30;14;31;46.22;16;0;2.736;2.186;7.997;24.024094;26.100038;-21.157054;0;0;0;-1.934;15.213;-11.972;48.418072;-4.473262;89.904;-0.039;0.068;-0.611;;
476965;484323.24;484306240;2016;9;30;14;31;46.24;16;0;2.275;1.465;8.383;-31.9588;36.995832;9.228737;0;0;0;-1.003;14.39;-11.531;48.418072;-4.473262;89.891;-0.033;0.104;-0.632;;
476985;484323.259;484306259;2016;9;30;14;31;46.259;16;0;2.379;0.457;9.359;-42.347094;45.287737;37.547797;0;0;0;-0.264;13.532;-10.693;48.418072;-4.473262;89.876;-0.019;0.104;-0.626;;
477005;484323.279;484306279;2016;9;30;14;31;46.279;16;0;2.488;-0.348;9.82;4.487951;35.639282;38.138854;0;0;0;-0.651;12.785;-10.157;48.418072;-4.473262;89.861;-0.008;0.093;-0.622;;
477025;484323.299;484306299;2016;9;30;14;31;46.299;16;0;2.667;0.05;10.426;52.921924;48.057894;1.559479;0;0;0;-2.038;11.759;-10.243;48.418072;-4.473262;89.849;0.01;0.083;-0.615;;
477045;484323.319;484306319;2016;9;30;14;31;46.319;16;0;2.036;0.952;9.916;91.000427;58.502087;1.928423;0;0;0;-3.972;10.456;-10.074;48.418072;-4.473262;89.837;0.031;0.068;-0.607;;
477065;484323.34;484306340;2016;9;30;14;31;46.34;16;0;1.516;0.834;8.858;92.013269;68.628566;11.309321;0;0;0;-5.384;9.132;-9.698;48.418072;-4.473262;89.825;0.049;0.06;-0.619;;
477085;484323.36;484306360;2016;9;30;14;31;46.36;16;0;1.81;1.233;9.023;39.823999;59.543185;14.100095;0;0;0;-5.829;8.067;-9.181;48.418072;-4.473262;89.813;0.065;0.061;-0.63;;
477105;484323.379;484306379;2016;9;30;14;31;46.379;16;0;1.103;2.4;9.551;26.167635;47.381914;35.166486;0;0;0;-6.648;7.304;-8.125;48.418072;-4.473262;89.801;0.071;0.068;-0.632;;
477125;484323.399;484306399;2016;9;30;14;31;46.399;16;0;0.954;1.858;9.53;74.176585;37.863109;65.760426;0;0;0;-7.914;6.73;-6.755;48.418072;-4.473262;89.788;0.076;0.07;-0.634;;
477145;484323.419;484306419;2016;9;30;14;31;46.419;16;0;1.799;1.442;9.223;58.502578;33.561378;51.498537;0;0;0;-8.671;6.188;-5.801;48.418072;-4.473263;89.776;0.099;0.058;-0.639;;
477165;484323.439;484306439;2016;9;30;14;31;46.439;16;0;1.824;1.196;9.383;10.577351;42.737549;35.136149;0;0;0;-8.375;5.326;-4.826;48.418072;-4.473263;89.764;0.126;0.057;-0.642;;
477185;484323.459;484306459;2016;9;30;14;31;46.459;16;0;2.262;1.591;9.53;-28.396161;59.132684;55.007229;0;0;0;-7.871;4.273;-3.569;48.418073;-4.473262;89.746;0.166;0.054;-0.638;;
477205;484323.48;484306480;2016;9;30;14;31;46.48;16;0;1.964;1.341;9.953;-2.190387;60.47317;45.137172;0;0;0;-8.012;3.258;-2.73;48.418073;-4.473262;89.728;0.204;0.045;-0.633;;
477225;484323.5;484306500;2016;9;30;14;31;46.5;16;0;1.158;1.063;9.742;21.726845;47.785274;14.693796;0;0;0;-8.258;2.401;-2.503;48.418073;-4.473262;89.716;0.223;0.039;-0.629;;
477245;484323.519;484306519;2016;9;30;14;31;46.519;16;0;0.806;1.398;9.642;-10.493593;41.154656;-5.353589;0;0;0;-7.816;1.643;-2.424;48.418073;-4.473262;89.704;0.24;0.041;-0.624;;
477265;484323.539;484306539;2016;9;30;14;31;46.539;16;0;0.328;1.496;9.419;-24.8426;31.4616;13.477731;0;0;0;-7.504;1.015;-1.917;48.418073;-4.473263;89.691;0.245;0.03;-0.631;;
477285;484323.559;484306559;2016;9;30;14;31;46.559;16;0;-0.175;0.166;8.854;2.322409;49.488976;19.016502;0;0;0;-7.821;-0.291;-1.55;48.418073;-4.473263;89.679;0.257;0.014;-0.635;;
477305;484323.579;484306579;2016;9;30;14;31;46.579;16;0;0.158;0.639;10.162;31.646462;79.878646;-8.613621;0;0;0;-8.422;-1.745;-1.743;48.418073;-4.473263;89.667;0.274;0.005;-0.619;;
477325;484323.6;484306600;2016;9;30;14;31;46.6;16;0;-0.195;1.632;10.242;18.617537;52.253857;-33.665381;0;0;0;-8.504;-2.745;-2.261;48.418073;-4.473263;89.654;0.286;0.004;-0.604;;
477345;484323.62;484306620;2016;9;30;14;31;46.62;16;0;-0.768;2.282;9.536;-19.90883;39.926468;-27.911877;0;0;0;-7.872;-3.694;-2.523;48.418073;-4.473263;89.642;0.279;0.022;-0.601;;
477365;484323.639;484306639;2016;9;30;14;31;46.639;16;0;-1.769;1.875;9.511;-41.358844;51.897399;-0.529489;0;0;0;-7.207;-4.853;-2.193;48.418073;-4.473263;89.63;0.276;0.038;-0.596;;
477385;484323.659;484306659;2016;9;30;14;31;46.659;16;0;-1.708;-0.239;10.191;-28.439306;67.678651;21.254022;0;0;0;-6.563;-6.015;-1.637;48.418073;-4.473263;89.626;0.276;0.004;-0.58;;
477405;484323.679;484306679;2016;9;30;14;31;46.679;16;0;-1.958;-1.071;9.67;-46.746914;38.345748;7.165216;0;0;0;-5.337;-6.547;-1.609;48.418073;-4.473263;89.622;0.268;-0.021;-0.569;;
477425;484323.699;484306699;2016;9;30;14;31;46.699;16;0;-2.36;-1.152;8.142;-91.527923;22.897405;-12.23482;0;0;0;-3.32;-7.38;-1.826;48.418073;-4.473263;89.61;0.249;-0.021;-0.581;;
477445;484323.72;484306720;2016;9;30;14;31;46.72;16;0;-2.733;0.708;9.357;-77.981226;75.844231;-11.346473;0;0;0;-2.548;-9.149;-1.97;48.418073;-4.473263;89.597;0.24;-0.033;-0.59;;
477465;484323.74;484306740;2016;9;30;14;31;46.74;16;0;-2.099;-0.997;11.039;1.689338;91.440551;-11.919504;0;0;0;-2.395;-10.896;-2.369;48.418073;-4.473263;89.585;0.247;-0.063;-0.542;;
477485;484323.759;484306759;2016;9;30;14;31;46.759;16;0;-2.115;-1.499;12.02;-21.544189;74.328311;-47.451885;0;0;0;-1.598;-12.203;-3.528;48.418073;-4.473263;89.573;0.249;-0.086;-0.497;;
477505;484323.779;484306779;2016;9;30;14;31;46.779;16;0;-2.892;-0.029;11.992;-30.584061;54.286699;-70.42048;0;0;0;-0.822;-13.272;-4.878;48.418073;-4.473263;89.563;0.245;-0.082;-0.455;;
477525;484323.799;484306799;2016;9;30;14;31;46.799;16;0;-2.863;-0.133;11.023;-23.953482;51.456494;-60.265894;0;0;0;0.248;-14.284;-5.975;48.418073;-4.473263;89.553;0.239;-0.079;-0.413;;
477545;484323.819;484306819;2016;9;30;14;31;46.819;16;0;-3.213;-0.062;11.194;-61.047835;43.837001;-40.99667;0;0;0;1.43;-15.197;-6.773;48.418073;-4.473263;89.545;0.236;-0.074;-0.365;;
477565;484323.84;484306840;2016;9;30;14;31;46.84;16;0;-2.849;-0.473;11.966;-21.353779;46.713979;-39.46916;0;0;0;2.061;-15.991;-7.595;48.418073;-4.473263;89.536;0.231;-0.073;-0.316;;
477585;484323.86;484306860;2016;9;30;14;31;46.86;16;0;-3.689;-0.115;12.116;-18.83886;23.964103;-27.836841;0;0;0;2.471;-16.223;-8.135;48.418074;-4.473263;89.545;0.226;-0.058;-0.264;;
477605;484323.879;484306879;2016;9;30;14;31;46.879;16;0;-3.263;0.383;10.813;-9.705514;-7.887872;-15.426843;0;0;0;2.8;-15.996;-8.275;48.418074;-4.473263;89.554;0.219;-0.045;-0.214;;
