Time Stamp;GPS Time;UTC Time;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Magnetometer X;Magnetometer Y;Magnetometer Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
869330.000000;868.139;173668139;2017-02-21;00;14;28.139;0;0.000000;0.887;-1.620;-9.585;-0.440049;0.056482;0.040527;0.254579;-0.048793;0.986915;9.675;5.236;53.620;48.880755664;2.182317034;-17883.005;-2.626;12.181;37.498
869350.000000;868.159;173668159;2017-02-21;00;14;28.159;0;0.000000;0.896;-1.615;-9.601;-0.406240;0.098665;0.043864;0.257982;-0.050171;0.989873;9.671;5.233;53.621;48.880754938;2.182318169;-17883.787;-2.624;12.179;37.500
869370.000000;868.179;173668179;2017-02-21;00;14;28.179;0;0.000000;0.896;-1.612;-9.587;-0.427426;0.072329;0.055178;0.256741;-0.050306;0.988226;9.667;5.231;53.610;48.880754212;2.182319304;-17884.569;-2.623;12.178;37.501
869390.000000;868.199;173668199;2017-02-21;00;14;28.199;0;0.000000;0.891;-1.607;-9.615;-0.412475;0.096228;0.009517;0.255500;-0.050441;0.986579;9.663;5.228;53.611;48.880753486;2.182320439;-17885.351;-2.622;12.175;37.503
869410.000000;868.219;173668219;2017-02-21;00;14;28.219;0;0.000000;0.885;-1.606;-9.597;-0.410122;0.169744;0.072033;0.251799;-0.048570;0.982280;9.659;5.227;53.600;48.880752760;2.182321574;-17886.132;-2.622;12.174;37.504
869430.000000;868.239;173668239;2017-02-21;00;14;28.239;0;0.000000;0.890;-1.586;-9.619;-0.395520;0.134829;0.061248;0.248098;-0.046700;0.977980;9.656;5.226;53.603;48.880752033;2.182322709;-17886.914;-2.621;12.172;37.506
869450.000000;868.259;173668259;2017-02-21;00;14;28.259;0;0.000000;0.907;-1.625;-9.599;-0.299592;0.221912;0.138791;0.250562;-0.048058;0.982137;9.654;5.227;53.606;48.880751307;2.182323844;-17887.696;-2.621;12.172;37.506
869470.000000;868.279;173668279;2017-02-21;00;14;28.279;0;0.000000;0.893;-1.611;-9.607;-0.280952;0.308379;0.105547;0.253026;-0.049416;0.986294;9.653;5.228;53.597;48.880750580;2.182324980;-17888.478;-2.622;12.172;37.507
869490.000000;868.299;173668299;2017-02-21;00;14;28.299;0;0.000000;0.884;-1.598;-9.598;-0.355606;0.320932;0.046395;0.251795;-0.047265;0.984948;9.652;5.230;53.600;48.880749854;2.182326115;-17889.260;-2.623;12.171;37.507
869510.000000;868.319;173668319;2017-02-21;00;14;28.319;0;0.000000;0.897;-1.614;-9.622;-0.224659;0.332074;0.061851;0.250564;-0.045113;0.983602;9.652;5.232;53.589;48.880749128;2.182327251;-17890.042;-2.626;12.172;37.508
869530.000000;868.339;173668339;2017-02-21;00;14;28.339;0;0.000000;0.879;-1.622;-9.588;-0.217667;0.379624;0.038469;0.252883;-0.047616;0.985430;9.652;5.235;53.592;48.880748401;2.182328386;-17890.824;-2.628;12.173;37.508
869550.000000;868.359;173668359;2017-02-21;00;14;28.359;0;0.000000;0.888;-1.609;-9.617;-0.201475;0.435572;0.089448;0.255201;-0.050119;0.987258;9.653;5.239;53.597;48.880747674;2.182329522;-17891.606;-2.630;12.174;37.508
869570.000000;868.379;173668379;2017-02-21;00;14;28.379;0;0.000000;0.879;-1.619;-9.602;-0.189232;0.507312;0.078851;0.254117;-0.050263;0.986786;9.654;5.243;53.587;48.880746947;2.182330658;-17892.387;-2.635;12.175;37.508
869590.000000;868.399;173668399;2017-02-21;00;14;28.399;0;0.000000;0.886;-1.620;-9.618;-0.149613;0.515697;0.069423;0.253034;-0.050406;0.986313;9.656;5.248;53.591;48.880746220;2.182331794;-17893.169;-2.638;12.177;37.508
869610.000000;868.419;173668419;2017-02-21;00;14;28.419;0;0.000000;0.888;-1.627;-9.608;-0.143556;0.516732;0.061759;0.254597;-0.050273;0.983918;9.658;5.253;53.580;48.880745493;2.182332929;-17893.951;-2.642;12.179;37.507
869630.000000;868.439;173668439;2017-02-21;00;14;28.439;0;0.000000;0.895;-1.604;-9.604;-0.137696;0.524972;0.046736;0.256160;-0.050139;0.981523;9.659;5.258;53.583;48.880744766;2.182334065;-17894.733;-2.645;12.180;37.507
869650.000000;868.459;173668459;2017-02-21;00;14;28.459;0;0.000000;0.903;-1.593;-9.627;-0.199057;0.482353;0.059140;0.253502;-0.051559;0.984471;9.661;5.263;53.586;48.880744039;2.182335201;-17895.515;-2.648;12.181;37.507
869670.000000;868.479;173668479;2017-02-21;00;14;28.479;0;0.000000;0.902;-1.611;-9.591;-0.145279;0.451080;0.055882;0.250844;-0.052979;0.987418;9.662;5.267;53.575;48.880743312;2.182336337;-17896.297;-2.652;12.183;37.508
869690.000000;868.499;173668499;2017-02-21;00;14;28.499;0;0.000000;0.897;-1.621;-9.599;-0.163548;0.480990;0.072268;0.253341;-0.048777;0.988463;9.663;5.271;53.578;48.880742585;2.182337473;-17897.079;-2.655;12.184;37.508
869710.000000;868.519;173668519;2017-02-21;00;14;28.519;0;0.000000;0.886;-1.623;-9.588;-0.140065;0.405127;0.029039;0.255837;-0.044576;0.989508;9.664;5.275;53.567;48.880741857;2.182338609;-17897.861;-2.659;12.185;37.508
869730.000000;868.539;173668539;2017-02-21;00;14;28.539;0;0.000000;0.898;-1.611;-9.632;-0.173963;0.399660;0.035355;0.254128;-0.045685;0.988225;9.665;5.278;53.570;48.880741130;2.182339746;-17898.643;-2.661;12.186;37.508
869750.000000;868.559;173668559;2017-02-21;00;14;28.559;0;0.000000;0.893;-1.626;-9.609;-0.174531;0.310335;0.073224;0.252418;-0.046793;0.986943;9.665;5.280;53.572;48.880740402;2.182340882;-17899.425;-2.662;12.187;37.509
869770.000000;868.579;173668579;2017-02-21;00;14;28.579;0;0.000000;0.923;-1.615;-9.601;-0.226624;0.326760;-0.012404;0.253833;-0.043061;0.986512;9.665;5.282;53.560;48.880739675;2.182342018;-17900.207;-2.665;12.188;37.509
869790.000000;868.599;173668599;2017-02-21;00;14;28.599;0;0.000000;0.904;-1.600;-9.582;-0.215060;0.202397;0.041276;0.255247;-0.039329;0.986080;9.664;5.282;53.562;48.880738947;2.182343154;-17900.989;-2.665;12.188;37.510
869810.000000;868.619;173668619;2017-02-21;00;14;28.619;0;0.000000;0.908;-1.590;-9.588;-0.277907;0.200303;0.059966;0.250412;-0.043809;0.986108;9.662;5.282;53.551;48.880738220;2.182344291;-17901.771;-2.665;12.187;37.511
869830.000000;868.639;173668639;2017-02-21;00;14;28.639;0;0.000000;0.884;-1.621;-9.591;-0.314525;0.255253;0.051701;0.245577;-0.048289;0.986136;9.661;5.280;53.552;48.880737492;2.182345428;-17902.553;-2.664;12.187;37.512
869850.000000;868.659;173668659;2017-02-21;00;14;28.659;0;0.000000;0.912;-1.597;-9.613;-0.346798;0.157672;0.088532;0.248844;-0.047708;0.987724;9.659;5.278;53.554;48.880736764;2.182346564;-17903.336;-2.663;12.186;37.514
869870.000000;868.679;173668679;2017-02-21;00;14;28.679;0;0.000000;0.916;-1.615;-9.598;-0.317690;0.157467;0.059211;0.252110;-0.047126;0.989313;9.658;5.276;53.543;48.880736036;2.182347701;-17904.118;-2.662;12.186;37.514
869890.000000;868.699;173668699;2017-02-21;00;14;28.699;0;0.000000;0.892;-1.611;-9.592;-0.336902;0.100000;0.072088;0.254156;-0.046185;0.984037;9.656;5.273;53.545;48.880735308;2.182348838;-17904.900;-2.660;12.186;37.516
869910.000000;868.719;173668719;2017-02-21;00;14;28.719;0;0.000000;0.891;-1.614;-9.598;-0.319167;0.081653;0.077037;0.256202;-0.045244;0.978762;9.655;5.269;53.532;48.880734580;2.182349975;-17905.682;-2.659;12.186;37.517
869930.000000;868.739;173668739;2017-02-21;00;14;28.739;0;0.000000;0.900;-1.599;-9.582;-0.238638;0.023042;0.115262;0.253540;-0.043880;0.983848;9.654;5.266;53.535;48.880733852;2.182351112;-17906.464;-2.656;12.186;37.518
869950.000000;868.759;173668759;2017-02-21;00;14;28.759;0;0.000000;0.892;-1.615;-9.575;-0.229322;0.041582;0.084426;0.250877;-0.042516;0.988934;9.655;5.262;53.537;48.880733124;2.182352249;-17907.246;-2.654;12.187;37.518
869970.000000;868.779;173668779;2017-02-21;00;14;28.779;0;0.000000;0.894;-1.600;-9.621;-0.152846;0.047806;0.119150;0.251964;-0.043518;0.988081;9.656;5.258;53.527;48.880732396;2.182353386;-17908.029;-2.652;12.189;37.519
869990.000000;868.799;173668799;2017-02-21;00;14;28.799;0;0.000000;0.902;-1.604;-9.606;-0.149842;0.068146;0.087664;0.253051;-0.044520;0.987228;9.658;5.255;53.529;48.880731668;2.182354523;-17908.811;-2.649;12.191;37.519
870010.000000;868.819;173668819;2017-02-21;00;14;28.819;0;0.000000;0.903;-1.603;-9.602;-0.106316;0.145814;0.095539;0.252892;-0.045825;0.986917;9.661;5.252;53.519;48.880730939;2.182355661;-17909.593;-2.649;12.194;37.519
870030.000000;868.839;173668839;2017-02-21;00;14;28.839;0;0.000000;0.893;-1.614;-9.613;-0.063068;0.134930;0.149662;0.252734;-0.047131;0.986606;9.664;5.250;53.522;48.880730211;2.182356798;-17910.375;-2.647;12.196;37.519
870050.000000;868.859;173668859;2017-02-21;00;14;28.859;0;0.000000;0.906;-1.610;-9.628;-0.048952;0.193805;0.133298;0.254302;-0.046672;0.983870;9.668;5.248;53.525;48.880729482;2.182357936;-17911.158;-2.646;12.200;37.518
870070.000000;868.879;173668879;2017-02-21;00;14;28.879;0;0.000000;0.906;-1.597;-9.609;-0.082180;0.125974;0.138596;0.255871;-0.046214;0.981135;9.672;5.246;53.515;48.880728754;2.182359074;-17911.940;-2.645;12.203;37.517
870090.000000;868.899;173668899;2017-02-21;00;14;28.899;0;0.000000;0.906;-1.617;-9.635;0.030708;0.173929;0.129222;0.257101;-0.048533;0.983662;9.677;5.246;53.518;48.880728025;2.182360211;-17912.722;-2.645;12.207;37.517
870110.000000;868.919;173668919;2017-02-21;00;14;28.919;0;0.000000;0.887;-1.611;-9.603;0.040752;0.257178;0.145697;0.258331;-0.050852;0.986188;9.683;5.246;53.508;48.880727296;2.182361349;-17913.504;-2.646;12.211;37.516
870130.000000;868.939;173668939;2017-02-21;00;14;28.939;0;0.000000;0.893;-1.588;-9.608;0.053655;0.248197;0.056606;0.257083;-0.048041;0.987853;9.688;5.247;53.511;48.880726567;2.182362487;-17914.287;-2.646;12.216;37.515
870150.000000;868.959;173668959;2017-02-21;00;14;28.959;0;0.000000;0.896;-1.616;-9.620;0.008294;0.251962;0.149330;0.255834;-0.045229;0.989518;9.693;5.247;53.514;48.880725838;2.182363625;-17915.069;-2.646;12.220;37.514
870170.000000;868.979;173668979;2017-02-21;00;14;28.979;0;0.000000;0.889;-1.616;-9.614;-0.020131;0.338355;0.019969;0.256160;-0.047691;0.985014;9.698;5.248;53.503;48.880725109;2.182364763;-17915.851;-2.648;12.224;37.513
870190.000000;869.000;173669000;2017-02-21;00;14;29.000;0;0.000000;0.898;-1.601;-9.608;-0.045257;0.326232;0.132224;0.256485;-0.050154;0.980511;9.702;5.250;53.507;48.880724380;2.182365902;-17916.633;-2.649;12.227;37.513
870210.000000;869.019;173669019;2017-02-21;00;14;29.019;0;0.000000;0.896;-1.613;-9.613;0.013726;0.298057;0.173221;0.253537;-0.049279;0.980574;9.705;5.252;53.496;48.880723651;2.182367040;-17917.416;-2.652;12.230;37.513
870230.000000;869.039;173669039;2017-02-21;00;14;29.039;0;0.000000;0.899;-1.611;-9.629;-0.109035;0.322826;0.020372;0.250590;-0.048403;0.980638;9.707;5.253;53.499;48.880722921;2.182368178;-17918.198;-2.652;12.232;37.513
870250.000000;869.059;173669059;2017-02-21;00;14;29.059;0;0.000000;0.885;-1.625;-9.588;-0.165263;0.257640;0.120892;0.250728;-0.049386;0.983337;9.708;5.254;53.501;48.880722192;2.182369317;-17918.980;-2.653;12.233;37.513
870270.000000;869.079;173669079;2017-02-21;00;14;29.079;0;0.000000;0.897;-1.612;-9.610;-0.227463;0.337800;0.064268;0.250867;-0.050369;0.986035;9.707;5.256;53.491;48.880721462;2.182370456;-17919.763;-2.655;12.233;37.514
870290.000000;869.099;173669099;2017-02-21;00;14;29.099;0;0.000000;0.892;-1.623;-9.592;-0.274425;0.298686;-0.001051;0.254607;-0.048646;0.985072;9.705;5.257;53.492;48.880720732;2.182371594;-17920.545;-2.656;12.232;37.515
870310.000000;869.119;173669119;2017-02-21;00;14;29.119;0;0.000000;0.893;-1.611;-9.605;-0.359650;0.322319;0.068174;0.258348;-0.046923;0.984108;9.701;5.257;53.480;48.880720003;2.182372733;-17921.328;-2.658;12.231;37.516
870330.000000;869.139;173669139;2017-02-21;00;14;29.139;0;0.000000;0.909;-1.628;-9.598;-0.458024;0.258450;0.013949;0.256806;-0.045744;0.981272;9.697;5.257;53.482;48.880719273;2.182373872;-17922.110;-2.657;12.228;37.518
870350.000000;869.159;173669159;2017-02-21;00;14;29.159;0;0.000000;0.915;-1.605;-9.583;-0.470700;0.299420;0.010540;0.255264;-0.044564;0.978436;9.691;5.258;53.483;48.880718543;2.182375010;-17922.892;-2.657;12.225;37.520
870370.000000;869.179;173669179;2017-02-21;00;14;29.179;0;0.000000;0.896;-1.608;-9.598;-0.530996;0.182360;0.020576;0.251502;-0.045629;0.983756;9.684;5.257;53.471;48.880717813;2.182376149;-17923.675;-2.658;12.221;37.522
870390.000000;869.199;173669199;2017-02-21;00;14;29.199;0;0.000000;0.892;-1.609;-9.621;-0.586707;0.217282;-0.012092;0.247741;-0.046694;0.989076;9.677;5.256;53.472;48.880717084;2.182377288;-17924.457;-2.657;12.217;37.524
870410.000000;869.219;173669219;2017-02-21;00;14;29.219;0;0.000000;0.890;-1.612;-9.592;-0.552423;0.095893;0.003323;0.249471;-0.046902;0.986687;9.669;5.254;53.459;48.880716354;2.182378428;-17925.240;-2.657;12.212;37.526
870430.000000;869.239;173669239;2017-02-21;00;14;29.239;0;0.000000;0.900;-1.612;-9.601;-0.623578;0.142541;0.059273;0.251202;-0.047109;0.984297;9.661;5.252;53.460;48.880715624;2.182379567;-17926.022;-2.656;12.208;37.528
870450.000000;869.259;173669259;2017-02-21;00;14;29.259;0;0.000000;0.878;-1.614;-9.587;-0.606990;0.138811;-0.009697;0.253691;-0.048472;0.983920;9.653;5.250;53.461;48.880714893;2.182380706;-17926.805;-2.655;12.203;37.530
870470.000000;869.279;173669279;2017-02-21;00;14;29.279;0;0.000000;0.891;-1.589;-9.601;-0.577370;0.137593;0.035152;0.256179;-0.049834;0.983543;9.646;5.248;53.450;48.880714163;2.182381846;-17927.587;-2.654;12.200;37.532
870490.000000;869.299;173669299;2017-02-21;00;14;29.299;0;0.000000;0.877;-1.612;-9.627;-0.507464;0.080542;-0.039911;0.254625;-0.051438;0.982265;9.641;5.245;53.450;48.880713433;2.182382985;-17928.370;-2.653;12.197;37.534
870510.000000;869.319;173669319;2017-02-21;00;14;29.319;0;0.000000;0.890;-1.613;-9.598;-0.456594;0.138893;0.024853;0.253071;-0.053042;0.980987;9.636;5.243;53.438;48.880712703;2.182384124;-17929.152;-2.653;12.194;37.536
870530.000000;869.339;173669339;2017-02-21;00;14;29.339;0;0.000000;0.902;-1.601;-9.621;-0.394358;0.143339;0.023454;0.252923;-0.049929;0.980940;9.633;5.242;53.440;48.880711972;2.182385264;-17929.935;-2.652;12.193;37.537
870550.000000;869.359;173669359;2017-02-21;00;14;29.359;0;0.000000;0.894;-1.615;-9.607;-0.323151;0.153186;-0.014655;0.252776;-0.046817;0.980894;9.631;5.240;53.441;48.880711242;2.182386403;-17930.717;-2.650;12.192;37.538
870570.000000;869.379;173669379;2017-02-21;00;14;29.379;0;0.000000;0.897;-1.600;-9.606;-0.274638;0.184621;0.027874;0.255569;-0.042944;0.983446;9.630;5.239;53.430;48.880710511;2.182387543;-17931.500;-2.651;12.192;37.538
870590.000000;869.399;173669399;2017-02-21;00;14;29.399;0;0.000000;0.901;-1.605;-9.622;-0.182399;0.194228;0.027232;0.258363;-0.039070;0.985998;9.631;5.239;53.431;48.880709780;2.182388683;-17932.282;-2.651;12.194;37.538
870610.000000;869.419;173669419;2017-02-21;00;14;29.419;0;0.000000;0.898;-1.588;-9.581;-0.171061;0.236712;0.039635;0.255542;-0.039338;0.990442;9.633;5.240;53.419;48.880709050;2.182389823;-17933.065;-2.652;12.196;37.538
870630.000000;869.439;173669439;2017-02-21;00;14;29.439;0;0.000000;0.884;-1.600;-9.593;-0.077508;0.304857;0.040997;0.252722;-0.039606;0.994885;9.637;5.241;53.422;48.880708319;2.182390963;-17933.848;-2.653;12.199;37.538
870650.000000;869.459;173669459;2017-02-21;00;14;29.459;0;0.000000;0.886;-1.598;-9.595;-0.031319;0.278463;0.012841;0.253058;-0.039452;0.989836;9.641;5.242;53.424;48.880707588;2.182392103;-17934.630;-2.654;12.202;37.537
870670.000000;869.479;173669479;2017-02-21;00;14;29.479;0;0.000000;0.893;-1.606;-9.587;0.046881;0.338039;0.033952;0.253394;-0.039297;0.984787;9.647;5.244;53.412;48.880706857;2.182393243;-17935.413;-2.656;12.207;37.536
870690.000000;869.499;173669499;2017-02-21;00;14;29.499;0;0.000000;0.896;-1.612;-9.587;0.104536;0.345739;0.061860;0.254480;-0.044887;0.983002;9.653;5.246;53.415;48.880706126;2.182394383;-17936.195;-2.658;12.212;37.535
870710.000000;869.519;173669519;2017-02-21;00;14;29.519;0;0.000000;0.889;-1.588;-9.611;0.042130;0.338641;0.041053;0.255565;-0.050476;0.981217;9.658;5.249;53.405;48.880705395;2.182395523;-17936.978;-2.661;12.216;37.535
870730.000000;869.539;173669539;2017-02-21;00;14;29.539;0;0.000000;0.890;-1.621;-9.618;0.058644;0.370292;0.075492;0.255413;-0.046707;0.982168;9.664;5.252;53.407;48.880704663;2.182396664;-17937.761;-2.663;12.220;37.534
870750.000000;869.559;173669559;2017-02-21;00;14;29.559;0;0.000000;0.889;-1.610;-9.590;0.039164;0.423541;0.080444;0.255261;-0.042939;0.983118;9.670;5.256;53.411;48.880703932;2.182397804;-17938.543;-2.665;12.224;37.533
870770.000000;869.579;173669579;2017-02-21;00;14;29.579;0;0.000000;0.871;-1.623;-9.612;0.028870;0.391326;0.099689;0.255417;-0.043923;0.982290;9.674;5.259;53.400;48.880703200;2.182398945;-17939.326;-2.669;12.228;37.532
870790.000000;869.599;173669599;2017-02-21;00;14;29.599;0;0.000000;0.890;-1.625;-9.595;0.003937;0.393870;0.055105;0.255573;-0.044908;0.981462;9.678;5.262;53.403;48.880702469;2.182400085;-17940.109;-2.671;12.231;37.532
870810.000000;869.619;173669619;2017-02-21;00;14;29.619;0;0.000000;0.900;-1.592;-9.566;-0.039465;0.417031;0.108528;0.252936;-0.043382;0.981338;9.681;5.266;53.393;48.880701737;2.182401226;-17940.891;-2.674;12.233;37.532
870830.000000;869.639;173669639;2017-02-21;00;14;29.639;0;0.000000;0.896;-1.617;-9.614;-0.079844;0.373265;0.087878;0.250299;-0.041857;0.981214;9.682;5.269;53.395;48.880701006;2.182402366;-17941.674;-2.676;12.235;37.532
870850.000000;869.659;173669659;2017-02-21;00;14;29.659;0;0.000000;0.899;-1.618;-9.577;-0.117352;0.332292;0.098283;0.252775;-0.040759;0.983819;9.683;5.271;53.398;48.880700274;2.182403507;-17942.457;-2.678;12.236;37.533
870870.000000;869.679;173669679;2017-02-21;00;14;29.679;0;0.000000;0.900;-1.619;-9.607;-0.228885;0.350071;0.089782;0.255251;-0.039662;0.986424;9.682;5.273;53.387;48.880699542;2.182404648;-17943.239;-2.680;12.236;37.533
870890.000000;869.699;173669699;2017-02-21;00;14;29.699;0;0.000000;0.896;-1.605;-9.620;-0.272664;0.367283;0.059496;0.255104;-0.040808;0.984768;9.681;5.275;53.390;48.880698810;2.182405789;-17944.022;-2.682;12.236;37.534
870910.000000;869.719;173669719;2017-02-21;00;14;29.719;0;0.000000;0.892;-1.617;-9.567;-0.356117;0.322953;0.068580;0.254956;-0.041953;0.983112;9.678;5.277;53.379;48.880698078;2.182406930;-17944.805;-2.684;12.234;37.535
870930.000000;869.739;173669739;2017-02-21;00;14;29.739;0;0.000000;0.887;-1.624;-9.575;-0.369873;0.353316;0.092736;0.254947;-0.043428;0.984984;9.675;5.278;53.383;48.880697346;2.182408071;-17945.588;-2.684;12.233;37.536
870950.000000;869.759;173669759;2017-02-21;00;14;29.759;0;0.000000;0.883;-1.622;-9.617;-0.426557;0.264352;0.096882;0.254938;-0.044903;0.986857;9.671;5.278;53.385;48.880696614;2.182409212;-17946.371;-2.684;12.231;37.537
870970.000000;869.779;173669779;2017-02-21;00;14;29.779;0;0.000000;0.883;-1.608;-9.592;-0.402905;0.214795;0.087627;0.258363;-0.042193;0.987901;9.668;5.276;53.375;48.880695882;2.182410353;-17947.153;-2.685;12.229;37.539
870990.000000;869.799;173669799;2017-02-21;00;14;29.799;0;0.000000;0.900;-1.617;-9.631;-0.440491;0.184508;0.067052;0.261788;-0.039483;0.988946;9.663;5.275;53.377;48.880695149;2.182411494;-17947.936;-2.684;12.227;37.540
871010.000000;869.819;173669819;2017-02-21;00;14;29.819;0;0.000000;0.895;-1.622;-9.619;-0.390175;0.187718;0.078534;0.257589;-0.042343;0.987757;9.659;5.275;53.366;48.880694417;2.182412635;-17948.719;-2.684;12.225;37.541
871030.000000;869.839;173669839;2017-02-21;00;14;29.839;0;0.000000;0.898;-1.602;-9.614;-0.388434;0.207617;0.079986;0.253390;-0.045204;0.986568;9.656;5.273;53.369;48.880693685;2.182413776;-17949.502;-2.683;12.224;37.543
871050.000000;869.859;173669859;2017-02-21;00;14;29.859;0;0.000000;0.886;-1.608;-9.603;-0.391020;0.130946;0.133150;0.252766;-0.047973;0.985453;9.654;5.271;53.372;48.880692952;2.182414917;-17950.285;-2.681;12.223;37.544
871070.000000;869.879;173669879;2017-02-21;00;14;29.879;0;0.000000;0.898;-1.613;-9.607;-0.283613;0.150455;0.059570;0.252143;-0.050743;0.984338;9.653;5.268;53.361;48.880692219;2.182416059;-17951.068;-2.680;12.223;37.545
871090.000000;869.899;173669899;2017-02-21;00;14;29.899;0;0.000000;0.890;-1.612;-9.566;-0.223366;0.104899;0.060905;0.252602;-0.052063;0.985692;9.653;5.265;53.364;48.880691487;2.182417200;-17951.850;-2.679;12.224;37.545
871110.000000;869.919;173669919;2017-02-21;00;14;29.919;0;0.000000;0.895;-1.614;-9.611;-0.180270;0.097033;0.098067;0.253061;-0.053383;0.987045;9.654;5.263;53.354;48.880690754;2.182418342;-17952.633;-2.678;12.225;37.546
871130.000000;869.939;173669939;2017-02-21;00;14;29.939;0;0.000000;0.882;-1.601;-9.592;-0.128245;0.104069;0.099281;0.254782;-0.048834;0.986591;9.656;5.260;53.357;48.880690021;2.182419484;-17953.416;-2.676;12.227;37.546
871150.000000;869.959;173669959;2017-02-21;00;14;29.959;0;0.000000;0.908;-1.607;-9.627;-0.122497;0.106670;0.148070;0.256504;-0.044285;0.986137;9.659;5.257;53.360;48.880689288;2.182420625;-17954.199;-2.674;12.230;37.546
871170.000000;869.979;173669979;2017-02-21;00;14;29.979;0;0.000000;0.902;-1.614;-9.593;-0.035373;0.158632;0.145217;0.255108;-0.047203;0.983700;9.662;5.255;53.351;48.880688555;2.182421767;-17954.982;-2.673;12.233;37.546
871190.000000;870.000;173670000;2017-02-21;00;14;30.000;0;0.000000;0.896;-1.621;-9.595;-0.044772;0.144168;0.159289;0.253712;-0.050120;0.981264;9.666;5.252;53.354;48.880687822;2.182422909;-17955.765;-2.671;12.235;37.546
