Time Stamp;GPS Time;UTC Time;UTC Date;UTC Date;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
170985.000000;484017.259;484000259;2016;09;30;14;26;40.259;16;0.000000;1.138;-1.040;-8.233;-1.003195;2.566591;11.206108;2.738;0.528;354.449;48.418310142;-4.473301554;89.870;1.272;0.061;-0.110
171005.000000;484017.280;484000280;2016;09;30;14;26;40.280;16;0.000000;1.075;-1.070;-7.962;13.954561;-5.443652;13.223702;3.036;0.362;354.683;48.418310333;-4.473301511;89.896;1.289;0.045;-0.085
171025.000000;484017.299;484000299;2016;09;30;14;26;40.299;16;0.000000;0.887;-0.866;-8.062;12.922201;-4.860293;9.181365;3.249;0.307;354.834;48.418310567;-4.473301532;89.897;1.300;0.037;-0.054
171045.000000;484017.319;484000319;2016;09;30;14;26;40.319;16;0.000000;0.400;-0.663;-8.145;6.425338;2.185627;5.823007;3.374;0.380;354.953;48.418310802;-4.473301553;89.898;1.311;0.031;-0.019
171065.000000;484017.340;484000340;2016;09;30;14;26;40.340;16;0.000000;0.062;-0.645;-8.040;7.259715;7.314635;5.714450;3.532;0.553;355.055;48.418311037;-4.473301577;89.898;1.311;0.027;0.022
171085.000000;484017.359;484000359;2016;09;30;14;26;40.359;16;0.000000;-0.020;-0.660;-7.719;7.104618;12.860130;1.729531;3.614;0.828;355.047;48.418311273;-4.473301601;89.898;1.311;0.027;0.065
171105.000000;484017.379;484000379;2016;09;30;14;26;40.379;16;0.000000;0.472;-0.917;-7.764;0.959980;14.611895;-5.578924;3.677;1.080;354.936;48.418311510;-4.473301628;89.896;1.322;0.023;0.110
171125.000000;484017.400;484000400;2016;09;30;14;26;40.400;16;0.000000;0.970;-1.036;-7.678;7.048511;8.793225;-7.405978;3.869;1.212;354.791;48.418311747;-4.473301655;89.895;1.333;0.021;0.153
171145.000000;484017.419;484000419;2016;09;30;14;26;40.419;16;0.000000;0.875;-1.046;-7.745;12.206684;1.951822;-8.321707;4.104;1.225;354.613;48.418311990;-4.473301687;89.892;1.348;0.020;0.180
171165.000000;484017.439;484000439;2016;09;30;14;26;40.439;16;0.000000;1.073;-0.978;-8.674;10.838828;-1.087554;-9.074301;4.355;1.212;354.457;48.418312232;-4.473301720;89.889;1.364;0.018;0.206
171185.000000;484017.460;484000460;2016;09;30;14;26;40.460;16;0.000000;0.498;-1.188;-9.807;16.241778;-1.319173;-5.883969;4.727;1.179;354.333;48.418312525;-4.473301838;89.884;1.366;0.008;0.193
171205.000000;484017.479;484000479;2016;09;30;14;26;40.479;16;0.000000;-0.234;-1.353;-10.757;21.358758;-0.656093;-7.365250;5.142;1.184;354.156;48.418312818;-4.473301956;89.879;1.368;-0.001;0.181
171225.000000;484017.500;484000500;2016;09;30;14;26;40.500;16;0.000000;-0.176;-2.036;-11.001;19.964971;2.170716;-11.923261;5.546;1.289;353.851;48.418313061;-4.473302002;89.876;1.359;-0.015;0.160
171245.000000;484017.520;484000520;2016;09;30;14;26;40.520;16;0.000000;-0.191;-2.326;-10.745;22.886729;5.792631;-23.112645;6.027;1.424;353.316;48.418313304;-4.473302048;89.874;1.351;-0.024;0.140
171265.000000;484017.539;484000539;2016;09;30;14;26;40.539;16;0.000000;-1.007;-0.591;-10.313;25.986315;-1.930152;-31.169077;6.466;1.322;352.712;48.418313542;-4.473302095;89.872;1.334;0.011;0.108
171285.000000;484017.560;484000560;2016;09;30;14;26;40.560;16;0.000000;-0.340;0.308;-11.491;14.346522;-12.321491;-22.988079;6.651;1.197;352.346;48.418313780;-4.473302143;89.870;1.317;0.038;0.076
171305.000000;484017.580;484000580;2016;09;30;14;26;40.580;16;0.000000;-0.347;-0.918;-12.164;3.323166;-1.614878;-8.783438;6.681;1.237;352.188;48.418314013;-4.473302181;89.870;1.304;0.031;0.035
171325.000000;484017.599;484000599;2016;09;30;14;26;40.599;16;0.000000;-0.520;-2.303;-11.468;-1.532522;3.557267;-12.019205;6.632;1.346;351.888;48.418314247;-4.473302220;89.870;1.291;0.028;-0.004
171345.000000;484017.620;484000620;2016;09;30;14;26;40.620;16;0.000000;-0.651;-1.851;-11.095;-2.821569;0.306850;-18.936044;6.595;1.338;351.544;48.418314475;-4.473302263;89.871;1.280;0.024;-0.040
171365.000000;484017.640;484000640;2016;09;30;14;26;40.640;16;0.000000;-0.193;-1.629;-11.578;-1.097883;-4.341653;-13.369846;6.549;1.304;351.299;48.418314703;-4.473302306;89.872;1.268;0.017;-0.075
171385.000000;484017.659;484000659;2016;09;30;14;26;40.659;16;0.000000;-0.191;-1.952;-11.573;-3.928701;1.326288;-11.268658;6.481;1.356;351.074;48.418314970;-4.473302440;89.877;1.263;0.002;-0.105
171405.000000;484017.680;484000680;2016;09;30;14;26;40.680;16;0.000000;-0.382;-1.957;-10.894;0.061271;0.527870;-11.657524;6.507;1.370;350.842;48.418315238;-4.473302573;89.881;1.257;-0.013;-0.136
171425.000000;484017.700;484000700;2016;09;30;14;26;40.700;16;0.000000;-0.010;-1.516;-10.335;2.021864;-1.066167;-11.586240;6.527;1.382;350.616;48.418315459;-4.473302626;89.885;1.253;-0.009;-0.141
171445.000000;484017.719;484000719;2016;09;30;14;26;40.719;16;0.000000;-0.006;-0.982;-9.648;-1.418744;-0.133945;-10.948617;6.468;1.389;350.413;48.418315680;-4.473302678;89.888;1.248;-0.006;-0.145
171465.000000;484017.740;484000740;2016;09;30;14;26;40.740;16;0.000000;0.289;-0.631;-8.875;-4.263574;-0.559615;-7.598968;6.414;1.338;350.312;48.418315901;-4.473302729;89.891;1.250;0.005;-0.128
171485.000000;484017.759;484000759;2016;09;30;14;26;40.759;16;0.000000;0.306;-0.728;-8.640;2.028421;-7.283090;0.552101;6.508;1.158;350.335;48.418316122;-4.473302780;89.894;1.251;0.012;-0.114
171505.000000;484017.780;484000780;2016;09;30;14;26;40.780;16;0.000000;0.444;-0.807;-8.564;6.622325;-8.342532;2.946954;6.638;1.012;350.363;48.418316345;-4.473302828;89.897;1.256;0.024;-0.087
171525.000000;484017.799;484000799;2016;09;30;14;26;40.799;16;0.000000;0.493;-0.282;-7.968;5.086347;-3.407016;0.876053;6.685;0.973;350.359;48.418316568;-4.473302876;89.899;1.261;0.037;-0.059
171545.000000;484017.819;484000819;2016;09;30;14;26;40.819;16;0.000000;0.848;0.130;-7.352;-5.389840;2.350346;-2.349200;6.443;1.110;350.308;48.418316795;-4.473302917;89.900;1.274;0.063;-0.008
171565.000000;484017.840;484000840;2016;09;30;14;26;40.840;16;0.000000;1.038;0.039;-7.125;-18.213854;4.997361;-2.104678;6.147;1.241;350.324;48.418317022;-4.473302958;89.900;1.285;0.087;0.043
171585.000000;484017.859;484000859;2016;09;30;14;26;40.859;16;0.000000;0.713;-0.443;-7.249;-8.765056;5.240599;2.849769;6.072;1.266;350.405;48.418317229;-4.473302954;89.899;1.296;0.096;0.084
171605.000000;484017.879;484000879;2016;09;30;14;26;40.879;16;0.000000;0.968;-0.710;-7.848;2.079260;-2.120131;5.964103;6.121;1.240;350.516;48.418317436;-4.473302950;89.899;1.306;0.104;0.123
171625.000000;484017.900;484000900;2016;09;30;14;26;40.900;16;0.000000;1.151;-0.807;-8.256;0.141298;1.928923;5.308662;6.078;1.356;350.613;48.418317674;-4.473302985;89.896;1.323;0.106;0.156
171645.000000;484017.919;484000919;2016;09;30;14;26;40.919;16;0.000000;0.981;-0.874;-8.209;-9.692735;12.117090;0.692964;5.771;1.659;350.631;48.418317912;-4.473303020;89.893;1.339;0.110;0.193
171665.000000;484017.939;484000939;2016;09;30;14;26;40.939;16;0.000000;0.578;-0.856;-7.824;-25.475001;20.058107;-3.602450;5.205;2.014;350.588;48.418318155;-4.473303057;89.889;1.337;0.110;0.236
171685.000000;484017.960;484000960;2016;09;30;14;26;40.960;16;0.000000;0.046;-0.965;-8.135;-28.958038;9.773486;-2.966899;4.699;2.090;350.556;48.418318397;-4.473303093;89.886;1.337;0.108;0.272
171705.000000;484017.979;484000979;2016;09;30;14;26;40.979;16;0.000000;0.272;-1.058;-8.891;-18.131531;-4.994502;0.243588;4.379;1.905;350.582;48.418318638;-4.473303131;89.881;1.337;0.105;0.271
171725.000000;484018.000;484001000;2016;09;30;14;26;41.000;15;0.000000;0.390;-0.669;-9.956;-16.927963;-13.432827;5.773927;4.069;1.592;350.751;48.418318880;-4.473303169;89.876;1.339;0.097;0.267
171745.000000;484018.020;484001020;2016;09;30;14;26;41.020;15;0.000000;-0.486;-0.665;-10.821;-10.971264;-14.657294;15.072713;3.882;1.273;351.046;48.418319118;-4.473303205;89.872;1.310;0.090;0.237
171765.000000;484018.039;484001039;2016;09;30;14;26;41.039;15;0.000000;-2.008;-0.586;-10.895;-8.599147;-20.266872;16.756216;3.731;0.740;351.347;48.418319355;-4.473303241;89.867;1.282;0.083;0.201
171785.000000;484018.060;484001060;2016;09;30;14;26;41.060;15;0.000000;-0.927;-1.344;-11.983;-5.112289;-29.336759;15.670424;3.638;0.200;351.559;48.418319663;-4.473303319;89.857;1.275;0.062;0.142
171805.000000;484018.080;484001080;2016;09;30;14;26;41.080;15;0.000000;-0.485;-1.570;-12.599;-7.299571;-18.574802;3.528207;3.441;-0.075;351.471;48.418319970;-4.473303396;89.847;1.266;0.048;0.089
171825.000000;484018.099;484001099;2016;09;30;14;26;41.099;15;0.000000;-0.414;-0.493;-12.442;-12.675972;-7.777521;-12.767233;3.172;-0.159;351.179;48.418320195;-4.473303432;89.846;1.259;0.070;0.038
171845.000000;484018.120;484001120;2016;09;30;14;26;41.120;15;0.000000;-0.430;0.750;-11.951;-17.691547;-4.049806;-15.026560;2.851;-0.229;350.994;48.418320419;-4.473303468;89.846;1.252;0.090;-0.011
171865.000000;484018.140;484001140;2016;09;30;14;26;41.140;15;0.000000;-0.171;0.846;-12.112;-10.304579;-2.568558;3.499303;2.784;-0.318;351.215;48.418320643;-4.473303491;89.847;1.245;0.100;-0.062
171885.000000;484018.159;484001159;2016;09;30;14;26;41.159;15;0.000000;-0.548;-0.099;-12.220;7.331895;-4.298730;20.883749;3.000;-0.394;351.649;48.418320867;-4.473303513;89.847;1.239;0.106;-0.112
171905.000000;484018.180;484001180;2016;09;30;14;26;41.180;15;0.000000;-0.765;-0.671;-11.620;13.500742;0.491682;21.027057;3.248;-0.351;352.029;48.418321089;-4.473303532;89.850;1.229;0.093;-0.135
171925.000000;484018.200;484001200;2016;09;30;14;26;41.200;15;0.000000;-0.515;-0.857;-10.577;9.597285;8.015364;15.015189;3.435;-0.192;352.317;48.418321310;-4.473303551;89.853;1.219;0.083;-0.156
171945.000000;484018.219;484001219;2016;09;30;14;26;41.219;15;0.000000;-0.036;-0.929;-9.383;9.263152;8.874402;12.551898;3.615;-0.051;352.556;48.418321530;-4.473303572;89.855;1.227;0.071;-0.133
171965.000000;484018.240;484001240;2016;09;30;14;26;41.240;15;0.000000;0.560;-0.959;-8.259;6.305079;6.012840;8.856161;3.704;-0.010;352.722;48.418321749;-4.473303593;89.858;1.235;0.061;-0.112
171985.000000;484018.259;484001259;2016;09;30;14;26;41.259;15;0.000000;1.117;-0.976;-7.715;2.172331;-3.338998;7.574080;3.772;-0.169;352.884;48.418321873;-4.473303483;89.891;1.252;0.054;-0.090
172005.000000;484018.280;484001280;2016;09;30;14;26;41.280;15;0.000000;1.337;-1.105;-8.198;2.506939;-13.504001;10.288522;3.796;-0.455;353.074;48.418321996;-4.473303373;89.924;1.268;0.046;-0.072
172025.000000;484018.300;484001300;2016;09;30;14;26;41.300;15;0.000000;1.374;-1.187;-8.833;-0.937086;-6.534938;8.831272;3.731;-0.473;353.236;48.418322229;-4.473303406;89.925;1.291;0.035;-0.055
172045.000000;484018.319;484001319;2016;09;30;14;26;41.319;15;0.000000;0.744;-0.880;-8.961;-6.113085;10.232672;8.178356;3.572;-0.239;353.408;48.418322463;-4.473303439;89.925;1.313;0.024;-0.033
172065.000000;484018.340;484001340;2016;09;30;14;26;41.340;15;0.000000;0.402;-1.063;-8.754;-9.876736;18.005340;6.779545;3.358;0.188;353.555;48.418322700;-4.473303477;89.925;1.321;0.010;0.001
172085.000000;484018.359;484001359;2016;09;30;14;26;41.359;15;0.000000;0.368;-1.295;-8.412;-9.106246;26.109359;3.487478;3.232;0.691;353.631;48.418322937;-4.473303515;89.925;1.328;-0.003;0.036
172105.000000;484018.379;484001379;2016;09;30;14;26;41.379;15;0.000000;0.564;-1.068;-8.214;-1.004095;25.333476;-1.423931;3.280;1.183;353.594;48.418323177;-4.473303560;89.924;1.343;-0.007;0.082
172125.000000;484018.400;484001400;2016;09;30;14;26;41.400;15;0.000000;1.362;-0.709;-7.804;3.167020;23.704774;-4.642440;3.322;1.637;353.521;48.418323417;-4.473303604;89.923;1.358;-0.011;0.128
172145.000000;484018.419;484001419;2016;09;30;14;26;41.419;15;0.000000;0.985;-0.879;-7.842;1.750533;19.469533;-4.627083;3.399;1.970;353.432;48.418323663;-4.473303654;89.921;1.369;-0.019;0.163
172165.000000;484018.439;484001439;2016;09;30;14;26;41.439;15;0.000000;0.782;-1.387;-8.645;9.419306;12.568093;-8.035974;3.709;2.212;353.259;48.418323908;-4.473303704;89.919;1.379;-0.025;0.197
172185.000000;484018.460;484001460;2016;09;30;14;26;41.460;15;0.000000;0.450;-1.241;-9.107;23.270173;8.298121;-14.045857;4.202;2.334;352.954;48.418324260;-4.473303795;89.903;1.388;-0.021;0.212
172205.000000;484018.479;484001479;2016;09;30;14;26;41.479;15;0.000000;0.393;-0.681;-9.819;29.419971;2.524403;-14.826384;4.810;2.317;352.747;48.418324612;-4.473303886;89.887;1.397;-0.019;0.224
172225.000000;484018.500;484001500;2016;09;30;14;26;41.500;15;0.000000;0.126;-1.023;-10.534;35.083779;-9.942001;-3.593599;5.679;2.075;352.668;48.418324860;-4.473303945;89.885;1.394;-0.022;0.203
172245.000000;484018.520;484001520;2016;09;30;14;26;41.520;15;0.000000;0.329;-1.638;-10.476;50.475098;-16.159143;-4.212498;6.558;1.759;352.465;48.418325107;-4.473304004;89.882;1.391;-0.022;0.180
172265.000000;484018.539;484001539;2016;09;30;14;26;41.539;15;0.000000;-0.689;-0.360;-9.630;29.454668;-15.508344;-15.922768;6.894;1.428;352.057;48.418325352;-4.473304059;89.879;1.379;0.013;0.156
172285.000000;484018.560;484001560;2016;09;30;14;26;41.560;15;0.000000;-0.283;0.554;-10.876;-3.376163;-23.118056;-19.218539;6.669;1.046;351.693;48.418325597;-4.473304114;89.877;1.367;0.045;0.131
172305.000000;484018.580;484001580;2016;09;30;14;26;41.580;15;0.000000;0.203;-0.492;-12.223;-13.646558;-16.219689;-9.877993;6.483;0.839;351.519;48.418325842;-4.473304157;89.875;1.371;0.049;0.089
172325.000000;484018.599;484001599;2016;09;30;14;26;41.599;15;0.000000;0.349;-1.575;-11.255;-3.844352;-3.176729;-4.108301;6.452;0.795;351.456;48.418326087;-4.473304200;89.874;1.375;0.052;0.050
172345.000000;484018.620;484001620;2016;09;30;14;26;41.620;15;0.000000;-0.617;-1.195;-10.338;-2.564783;-3.719368;0.389635;6.408;0.653;351.514;48.418326330;-4.473304243;89.874;1.356;0.040;0.020
172365.000000;484018.640;484001640;2016;09;30;14;26;41.640;15;0.000000;-1.181;-1.890;-11.400;5.639869;-12.496534;10.730143;6.680;0.278;351.725;48.418326573;-4.473304286;89.873;1.335;0.024;-0.015
172385.000000;484018.659;484001659;2016;09;30;14;26;41.659;15;0.000000;-1.054;-2.425;-12.344;24.431013;-20.728031;11.858973;7.200;-0.100;351.859;48.418326818;-4.473304398;89.874;1.320;0.002;-0.068
172405.000000;484018.680;484001680;2016;09;30;14;26;41.680;15;0.000000;-0.762;-1.626;-11.747;24.814929;-11.786162;4.820723;7.604;-0.271;351.948;48.418327064;-4.473304509;89.875;1.303;-0.019;-0.116
172425.000000;484018.700;484001700;2016;09;30;14;26;41.700;15;0.000000;-0.165;-0.968;-10.674;10.495994;0.385211;8.658464;7.679;-0.225;352.172;48.418327295;-4.473304556;89.877;1.298;-0.020;-0.123
172445.000000;484018.719;484001719;2016;09;30;14;26;41.719;15;0.000000;-0.390;-1.251;-9.758;-6.758227;7.796607;13.371058;7.539;-0.162;352.454;48.418327527;-4.473304604;89.880;1.292;-0.022;-0.130
172465.000000;484018.740;484001740;2016;09;30;14;26;41.740;15;0.000000;-0.511;-1.325;-9.113;-7.289689;0.453795;12.713379;7.382;-0.221;352.667;48.418327756;-4.473304650;89.882;1.286;-0.024;-0.115
172485.000000;484018.759;484001759;2016;09;30;14;26;41.759;15;0.000000;-0.319;-1.087;-8.649;-9.421368;-4.024362;7.983677;7.151;-0.367;352.775;48.418327985;-4.473304697;89.884;1.280;-0.024;-0.102
172505.000000;484018.780;484001780;2016;09;30;14;26;41.780;15;0.000000;0.324;-0.816;-8.948;-15.840069;-6.370281;3.671645;6.832;-0.439;352.836;48.418328214;-4.473304742;89.886;1.288;-0.018;-0.087
172525.000000;484018.800;484001800;2016;09;30;14;26;41.800;15;0.000000;0.412;-0.885;-8.770;-13.296105;0.637496;4.438002;6.670;-0.469;352.955;48.418328444;-4.473304787;89.888;1.297;-0.014;-0.071
172545.000000;484018.819;484001819;2016;09;30;14;26;41.819;15;0.000000;0.256;-1.206;-8.645;-0.776856;-2.482194;7.458320;6.642;-0.505;353.063;48.418328677;-4.473304832;89.889;1.308;-0.017;-0.049
172565.000000;484018.840;484001840;2016;09;30;14;26;41.840;15;0.000000;0.526;-1.228;-8.594;-4.837658;5.278881;2.087098;6.504;-0.258;353.081;48.418328910;-4.473304877;89.890;1.320;-0.018;-0.021
172585.000000;484018.859;484001859;2016;09;30;14;26;41.859;15;0.000000;0.543;-1.125;-8.071;-12.506519;13.978161;-2.659329;6.291;0.041;353.066;48.418329084;-4.473304973;89.900;1.329;-0.014;0.014
172605.000000;484018.879;484001879;2016;09;30;14;26;41.879;15;0.000000;0.710;-0.616;-7.774;-12.974193;19.300443;-3.013284;5.943;0.464;353.018;48.418329258;-4.473305069;89.910;1.338;-0.010;0.051
172625.000000;484018.900;484001900;2016;09;30;14;26;41.900;15;0.000000;0.585;-0.628;-8.339;-24.055902;21.829676;-6.939574;5.504;0.893;352.944;48.418329500;-4.473305115;89.909;1.347;0.000;0.077
172645.000000;484018.919;484001919;2016;09;30;14;26;41.919;15;0.000000;0.543;-0.643;-9.310;-12.587399;19.220393;-1.104503;5.429;1.247;353.057;48.418329741;-4.473305161;89.908;1.355;0.006;0.102
172665.000000;484018.939;484001939;2016;09;30;14;26;41.939;15;0.000000;0.408;-0.469;-9.340;3.348850;19.257006;10.440117;5.477;1.645;353.319;48.418329985;-4.473305204;89.906;1.353;0.012;0.128
172685.000000;484018.960;484001960;2016;09;30;14;26;41.960;15;0.000000;-0.079;-0.352;-8.613;-4.156319;20.884535;10.930644;5.351;2.014;353.582;48.418330228;-4.473305247;89.904;1.350;0.017;0.154
172705.000000;484018.979;484001979;2016;09;30;14;26;41.979;15;0.000000;-0.024;-0.272;-8.437;-11.467863;17.169731;12.354885;5.132;2.216;353.896;48.418330470;-4.473305285;89.901;1.339;0.016;0.166
172725.000000;484019.000;484002000;2016;09;30;14;26;42.000;15;0.000000;-0.153;-0.777;-9.807;-7.925467;1.767984;17.919766;5.020;2.152;354.220;48.418330712;-4.473305323;89.899;1.329;0.015;0.172
172745.000000;484019.020;484002020;2016;09;30;14;26;42.020;15;0.000000;-1.027;-0.384;-11.607;-2.485063;-4.451308;13.369026;5.079;2.052;354.466;48.418330946;-4.473305354;89.897;1.297;0.023;0.138
172765.000000;484019.039;484002039;2016;09;30;14;26;42.039;15;0.000000;-1.825;-0.126;-11.104;10.586517;-9.818276;16.813182;5.441;1.762;354.901;48.418331180;-4.473305386;89.895;1.266;0.026;0.101
172785.000000;484019.060;484002060;2016;09;30;14;26;42.060;15;0.000000;0.151;-1.385;-10.647;19.430049;-15.115383;28.831550;5.780;1.440;355.422;48.418331427;-4.473305393;89.884;1.266;0.001;0.077
172805.000000;484019.080;484002080;2016;09;30;14;26;42.080;15;0.000000;0.140;-2.111;-10.959;6.343072;-7.847351;20.923982;5.792;1.307;355.704;48.418331673;-4.473305400;89.874;1.264;-0.019;0.057
172825.000000;484019.099;484002099;2016;09;30;14;26;42.099;15;0.000000;-0.007;-1.274;-11.579;-7.375347;3.471133;6.773593;5.645;1.428;355.840;48.418331898;-4.473305431;89.874;1.251;-0.016;0.032
172845.000000;484019.120;484002120;2016;09;30;14;26;42.120;15;0.000000;-0.652;-0.212;-10.761;-7.445363;7.856966;8.264140;5.578;1.473;356.128;48.418332124;-4.473305463;89.874;1.238;-0.016;0.006
172865.000000;484019.140;484002140;2016;09;30;14;26;42.140;15;0.000000;-0.989;-0.568;-10.434;6.901012;-6.948840;26.835547;5.913;1.111;356.761;48.418332342;-4.473305490;89.875;1.217;-0.039;-0.026
172885.000000;484019.159;484002159;2016;09;30;14;26;42.159;15;0.000000;-0.770;-2.061;-11.388;28.447642;-22.462863;40.006436;6.577;0.632;357.484;48.418332560;-4.473305516;89.876;1.195;-0.065;-0.060
172905.000000;484019.180;484002180;2016;09;30;14;26;42.180;15;0.000000;-0.662;-2.266;-11.036;33.787262;-13.098551;32.964419;7.144;0.397;358.026;48.418332772;-4.473305550;89.878;1.181;-0.092;-0.075
172925.000000;484019.200;484002200;2016;09;30;14;26;42.200;15;0.000000;-0.603;-1.731;-9.813;15.846824;-1.372959;21.552589;7.323;0.366;358.416;48.418332984;-4.473305583;89.880;1.166;-0.116;-0.087
172945.000000;484019.219;484002219;2016;09;30;14;26;42.219;15;0.000000;-0.084;-1.841;-9.201;-1.366135;3.626502;16.743425;7.301;0.386;358.736;48.418333193;-4.473305624;89.882;1.166;-0.137;-0.070
172965.000000;484019.240;484002240;2016;09;30;14;26;42.240;15;0.000000;0.157;-2.101;-8.632;1.274668;-0.265531;14.023038;7.395;0.263;358.983;48.418333401;-4.473305664;89.884;1.166;-0.157;-0.056
172985.000000;484019.259;484002259;2016;09;30;14;26;42.259;15;0.000000;0.718;-2.364;-8.595;10.855830;-11.206489;11.018444;7.654;-0.020;359.138;48.418333581;-4.473305636;89.910;1.185;-0.180;-0.047
173005.000000;484019.280;484002280;2016;09;30;14;26;42.280;15;0.000000;1.380;-2.375;-8.910;11.446891;-11.343129;6.406890;7.826;-0.221;359.209;48.418333760;-4.473305609;89.935;1.204;-0.201;-0.037
173025.000000;484019.300;484002300;2016;09;30;14;26;42.300;15;0.000000;1.588;-2.345;-9.008;6.564663;-8.976643;2.709601;7.960;-0.229;359.219;48.418333981;-4.473305671;89.936;1.228;-0.214;-0.020
173045.000000;484019.319;484002319;2016;09;30;14;26;42.319;15;0.000000;0.981;-1.807;-8.668;3.200178;6.222627;-2.105991;8.030;-0.057;359.203;48.418334202;-4.473305734;89.937;1.253;-0.226;0.000
173065.000000;484019.340;484002340;2016;09;30;14;26;42.340;15;0.000000;0.742;-1.787;-8.575;4.361366;12.860304;-1.176950;8.156;0.240;359.221;48.418334429;-4.473305803;89.937;1.262;-0.237;0.033
173085.000000;484019.359;484002359;2016;09;30;14;26;42.359;15;0.000000;0.358;-2.104;-8.233;9.240610;16.402390;-1.965111;8.411;0.556;359.202;48.418334656;-4.473305872;89.938;1.272;-0.246;0.066
